"mun_name","uf","indice_diversidade"
"Pedro Osorio","RS","0.3748647390577897019537"
"Maximiliano de Almeida","RS","0.37484443747583546590"
"Nova Esperanca do Piria","PA","0.374807292733649181381"
"Presidente Sarney","MA","0.3748027871862727687902"
"Santa Quiteria do Maranhao","MA","0.37462757400409743669118"
"Dilermando de Aguiar","RS","0.3746017722942742082414"
"Uruoca","CE","0.37447927922801514852619"
"Coronel Freitas","SC","0.37318894435376027758350"
"Conchas","SP","0.37293905383844714356779"
"Quatigua","PR","0.3729357595849644389404"
"Campo Maior","PI","0.3729282957751399319070"
"Barra do Guarita","RS","0.3727849729796702756245"
"Jabora","SC","0.3726671368048190954958"
"Bela Vista do Toldo","SC","0.372615020760789671007"
"Sao Joao do Arraial","PI","0.3725647209584585697360"
"Sao Francisco do Para","PA","0.372347057562263233307"
"Ciriaco","RS","0.37166929792442878993862"
"Itacoatiara","AM","0.371667403072886118235"
"Sao Jose da Boa Vista","PR","0.371392811718784263854"
"Jaragua do Sul","SC","0.3713499995186525955475"
"Balneario Barra do Sul","SC","0.371176738655045220937"
"Curuca","PA","0.3708109691790534730735"
"Porto Alegre do Piaui","PI","0.37073337799651283636"
"Curimata","PI","0.37065247703186054330001"
"Irineopolis","SC","0.37028975605075475349763"
"Anama","AM","0.37022538688574503209627"
"Inconfidentes","MG","0.3701766382230306911109"
"Josenopolis","MG","0.37002466437477707199"
"Conceicao dos Ouros","MG","0.369833443717560553633719"
"Manoel Viana","RS","0.3694329442587616043170"
"Gurupa","PA","0.36935045216755801670461"
"Brazopolis","MG","0.3689047324691943054223"
"Paial","SC","0.36870635486378933837"
"Sao Jose das Missoes","RS","0.36857031419719937681"
"Sao Pedro dos Crentes","MA","0.3682546788665365211873"
"Sao Jose da Tapera","AL","0.3680894653866481933630"
"Constantina","RS","0.36783017986619622158563"
"Amapa do Maranhao","MA","0.36736347208362754310648"
"Carai","MG","0.3673611846473915985209"
"Sao Benedito do Rio Preto","MA","0.367227756986301980797394"
"Paraisopolis","MG","0.3669916765755053507707"
"Breves","PA","0.3666650245980838929162"
"Cutias","AP","0.3663682473438760723900"
"Fartura","SP","0.3662111113165834786925"
"Paula Freitas","PR","0.36621049082537772450500"
"Presidente Vargas","MA","0.366202596604620389350060"
"Sao Domingos do Capim","PA","0.36614418990375274441635"
"Condor","RS","0.36601315949407015688"
"Tapejara","RS","0.3658372261925801315990"
"Boqueirao do Leao","RS","0.36572757741068041776588"
"Minas do Leao","RS","0.36564922962750571348275"
"agua Branca","AL","0.3656460282716332800489"
"Ribeirao Claro","PR","0.36528504866038585215746"
"Antonio Olinto","PR","0.365059524906885612139"
"Barra do Ribeiro","RS","0.364762034283898110160000"
"Cabeceiras do Piaui","PI","0.364740072162286437054900"
"Cocal de Telha","PI","0.36466808229448964526634"
"Sede Nova","RS","0.364635670144602780005"
"Guabiruba","SC","0.3643317241281201797302"
"Entre Rios do Oeste","PR","0.3642625100779360387060"
"Cordilheira Alta","SC","0.36390559945394954519433"
"agua Santa","RS","0.3636451968877681174092"
"Sao Miguel do Guama","PA","0.3634052642676261074817"
"Santa Vitoria do Palmar","RS","0.3633447839705123335361"
"Vista Alegre","RS","0.36320792582961162304"
"Sul Brasil","SC","0.36316317349739857639"
"Piratini","RS","0.36291334636700433476730"
"Irati","SC","0.3628326832542157807973"
"Santa Salete","SP","0.36273722526584196377"
"Senador Sa","CE","0.36260688109012018284448"
"Restinga Seca","RS","0.3624802939948292567892"
"Santa Maria","RS","0.3623253312941036962222"
"Romelandia","SC","0.36206675895431426123126"
"Santo angelo","RS","0.3619847957405799014030"
"Sentinela do Sul","RS","0.361811241716700464553"
"Miraguai","RS","0.36180962162641519080"
"Frei Lagonegro","MG","0.36128211084191583512"
"Canelinha","SC","0.36125439650421433114336"
"Schroeder","SC","0.3607395082205792446644"
"Pinhao","SE","0.36057432577407286614633"
"Bonito","PA","0.36033066439667997372109"
"Timbiras","MA","0.36030218015152777038841"
"Juruaia","MG","0.36013109627331902400969"
"Guaramiranga","CE","0.3599701649001136021107"
"Joacaba","SC","0.3597291760342484857995"
"Santo Augusto","RS","0.3596245506779364630261"
"Cachoeirinha","RS","0.3589153882391342864732"
"Concordia","SC","0.3588602645127370289600"
"Maracana","PA","0.35860264527255375274013"
"Treze Tilias","SC","0.3585790325774433555275"
"Sao Joao de Pirabas","PA","0.35854842252388212217750"
"Paulino Neves","MA","0.35847678208897563791467"
"Canoas","RS","0.3583074870628053900280"
"Centenario","TO","0.3583035263449148796971"
"Sao Ludgero","SC","0.3581322296816283133540"
"Lagoa Vermelha","RS","0.35809748029412046397609"
"Batalha","PI","0.358018589252410762040390"
"Rio Sono","TO","0.357928458378630066356"
"Sao Leopoldo","RS","0.357589060721863667817"
"Ibirapuita","RS","0.3573731222939284073738"
"Braco do Norte","SC","0.35720330965264282316846"
"Redencao","CE","0.35686774110928567069124"
"Prudentopolis","PR","0.35683182087993629661966"
"Coivaras","PI","0.3565287835074732049660"
"aguas Frias","SC","0.3564087042540491401897"
"Afua","PA","0.3563243005528923994267"
"Cacapava do Sul","RS","0.3562776852964324607436"
"Salinopolis","PA","0.3562503525511219779993"
"Passo Fundo","RS","0.3561001718128564221088"
"Saltinho","SP","0.3559310398869726295117"
"Cantanhede","MA","0.35565016681878832713927"
"Barreira","CE","0.35563160795573267184052"
"Corrego do Bom Jesus","MG","0.3554720924686838081587"
"Paulistas","MG","0.3552192272557779626818"
"Sobradinho","RS","0.3547564768998154730286"
"Sapucaia do Sul","RS","0.3535464943683006325252"
"Manari","PE","0.3534751262001552599227"
"Buriti","MA","0.353065016597126489757227"
"Tapera","RS","0.353055657208084993747000"
"Machadinho","RS","0.3529888895560915135029"
"Quarai","RS","0.3529284454504300588525"
"Pedra Mole","SE","0.3527129492707538040654"
"Unistalda","RS","0.3522264307385003863050"
"Vargem Grande","MA","0.35218496222075793784354"
"Divinolandia","SP","0.3521658836312303573780"
"Cerro Largo","RS","0.3520763958221666983271"
"Pouso Redondo","SC","0.351614677645769171236"
"Joca Marques","PI","0.35157989438545884281566"
"Pato Bragado","PR","0.3513198791661825227016"
"Sideropolis","SC","0.35127834608070546946715"
"Nova Hartz","RS","0.35125425477560224458637"
"Bom Repouso","MG","0.3510684540037672284178"
"Marau","RS","0.3509137112755262000475"
"Piraju","SP","0.3505217020511964563173"
"Caibi","SC","0.35042043847754386869202"
"Esteio","RS","0.3503903540151375114899"
"Sao Mateus do Sul","PR","0.35016757094764832020933"
"Santa Rita de Caldas","MG","0.3501337681426711153497"
"Indaial","SC","0.3498338130023585417427"
"Missal","PR","0.34965059335312745563388"
"Acegua","RS","0.349616019414684080074"
"Cristal","RS","0.34920484221226227842"
"Capanema","PR","0.3490625430325861984216"
"Mirim Doce","SC","0.3490245468722963445074"
"Ijui","RS","0.3489686042517049108859"
"Sao Sebastiao do Rio Verde","MG","0.34894669187145557655"
"Gravatai","RS","0.3489034264865508584673"
"Sao Bernardo","MA","0.3488712651183730902240"
"Balneario Camboriu","SC","0.348809412724990396257"
"Sarandi","RS","0.3487582347052956600838"
"Amaral Ferrador","RS","0.34868964147523948347490"
"Curralinho","PA","0.3484895241899861984254"
"Serra Azul de Minas","MG","0.3484491278552226317048"
"Buriti dos Montes","PI","0.34843876584755642497383"
"Presidente Getulio","SC","0.3482289789637914675800"
"Limoeiro do Ajuru","PA","0.347897918107893883731368"
"Passa Quatro","MG","0.34769723851077554399518"
"Marapanim","PA","0.347395374901464413367632"
"Mata Roma","MA","0.3467112841149033393296"
"Belmonte","SC","0.346491786794667318888"
"Sao Caetano do Sul","SP","0.346491768798643320788"
"Mojui dos Campos","PA","0.346326139112966141217"
"Santarem Novo","PA","0.3461366170753271929207"
"Canoinhas","SC","0.3460889615963029217238"
"Anori","AM","0.3460484990280334677567"
"Blumenau","SC","0.345576899600536352855"
"Magalhaes Barata","PA","0.34552212135396558027088"
"Sao Miguel da Boa Vista","SC","0.34542921555466791679"
"Bom Progresso","RS","0.34541939208088106755"
"Vicosa do Ceara","CE","0.3453382797808185973561"
"Jangada","MT","0.345208118250715616272"
"Charqueadas","RS","0.3447668556692331655386"
"Carazinho","RS","0.3446693216379889800120"
"Santa Cruz dos Milagres","PI","0.34445703001680195098"
"Major Vieira","SC","0.34415004364633994262328"
"Penha","SC","0.343713227644596191332"
"Goncalves","MG","0.3436298881037053857728"
"Cachoeira de Minas","MG","0.3429891411811318735265"
"Oeiras do Para","PA","0.34283767016223173544146"
"Portel","PA","0.34272775398597260144918"
"Maripa","PR","0.342479087647151573759"
"Cerro Grande do Sul","RS","0.3422906852635042412716"
"Santa Cruz da Conceicao","SP","0.3422412260084320934375"
"Itaiopolis","SC","0.3420761043016524860088"
"Vila Nova do Sul","RS","0.34186966239308535835549"
"Novo Aripuana","AM","0.34176767305451737140677"
"Colorado","RS","0.34148100666216718839309"
"Mercedes","PR","0.3413735562520949555267"
"Boa Hora","PI","0.34094204234117232260469"
"Tejucuoca","CE","0.3407896444785530887934"
"Irati","PR","0.3407397424201961936373"
"Pinhal Grande","RS","0.3403107813393056028068"
"Silves","AM","0.3399964857547365614130"
"Natercia","MG","0.33973772261556109589656"
"Capitao Poco","PA","0.3392357619049075242008"
"Conceicao das Pedras","MG","0.3391508883933126357383"
"Carutapera","MA","0.3384891264604796068861"
"Cruz Alta","RS","0.3381563846420741676303"
"Caseiros","RS","0.3379366666666666666709"
"Erechim","RS","0.3375082284580083914755"
"Nova Prata","RS","0.3374478235073438133858"
"Tunas","RS","0.33722572671208001381"
"Parobe","RS","0.3370569927367191360424"
"Dom Feliciano","RS","0.337019347678432467128187"
"aguas de Sao Pedro","SP","0.3365214015837689560556"
"Mato Castelhano","RS","0.33642164107601189296"
"Lindoia do Sul","SC","0.336154409804362269874"
"Piratuba","SC","0.3359749019879325247598"
"Santo Antonio do Pinhal","SP","0.335779292990568397541"
"Chiapetta","RS","0.33549768805535213276"
"Rio Pardo","RS","0.33549543948763828335964"
"Primavera","PA","0.33529536626606349809667"
"Balneario Arroio do Silva","SC","0.3352500155830207405872"
"Socorro","SP","0.3350413473092800471276"
"Patis","MG","0.3348303761974672440258"
"Garrafao do Norte","PA","0.3344202886515747492362"
"Governador Newton Bello","MA","0.334133780362427211962"
"Arambare","RS","0.3341154625732410785957"
"Rodeio Bonito","RS","0.334061452557876195608"
"Santa Margarida do Sul","RS","0.33401541069465647042"
"Erval Velho","SC","0.3339776580910585220532"
"Cambara do Sul","RS","0.33392355322375105471976"
"Chui","RS","0.3328867596890431566014"
"Vista Gaucha","RS","0.3328454973209475062214"
"Anajas","PA","0.33277902532415593840983"
"Sao Bento do Sapucai","SP","0.33226891514491583630099"
"Santo Amaro do Maranhao","MA","0.33160477610333118453837"
"Ouro","SC","0.33135525586915527391526"
"Recursolandia","TO","0.331349751748255034656"
"Tangara","SC","0.33130016357342335062"
"Sao Sebastiao do Uatuma","AM","0.3311352099914163342272"
"Tres Coroas","RS","0.330685432501265021808"
"Bagre","PA","0.3306299882918848353902548"
"Santa Rosa","RS","0.3300920285854094332189"
"Arvoredo","SC","0.3298820653640418406139"
"Cachoeira do Sul","RS","0.3297323088207647208339"
"Criciuma","SC","0.3296260233490676991761"
"Nova Santa Rosa","PR","0.3296024771049839028411"
"Rio Azul","PR","0.3292324973547999656813"
"Santa Lucia","PR","0.3285826301539544125087"
"Soledade","RS","0.32817503548553812917218"
"Nossa Senhora de Nazare","PI","0.32734835495293718891021"
"Palmitinho","RS","0.32725939550028062688832"
"Sao Bento do Sul","SC","0.3268506477849035674571"
"Alegria","RS","0.32651410174840569638"
"Igrejinha","RS","0.3260981891359842827444"
"Catuipe","RS","0.32596044598363737094"
"Princesa","SC","0.3258444564645289128540"
"Urbano Santos","MA","0.32559214472264044596616"
"Capao do Cipo","RS","0.32535460710405594644"
"Maravilha","SC","0.325069277482343763916530"
"Sao Jeronimo","RS","0.3246880573449554963413"
"Pomerode","SC","0.3246334742658506444818"
"Nova Santa Rita","RS","0.32445651325398195342093"
"Sapiranga","RS","0.32438847156395030076418"
"Terra Santa","PA","0.3242332078528617941828"
"Prainha","PA","0.3225956334081706439478"
"Arroio dos Ratos","RS","0.32255542812414780803937"
"Marcacao","PB","0.3224396986683497731881"
"Bento Goncalves","RS","0.3223082651353380515468"
"Choro","CE","0.321842408216706751122615"
"Ita","SC","0.3216985841454557861578"
"Julio Borges","PI","0.32131922846502635293"
"Campo Alegre","SC","0.3209985709742532652462"
"Panambi","RS","0.32089208594378334013543"
"Itapiranga","AM","0.320424765327961381068"
"Taquara","RS","0.3191889187879711870302"
"Seberi","RS","0.318231725635055408699400"
"Paraiso do Sul","RS","0.31818276904300010534"
"Pouso Novo","RS","0.31789733281174926532"
"Pejucara","RS","0.3178840679428378915501"
"Bueno Brandao","MG","0.3164752373082213133102"
"Sangao","SC","0.316323491018676662390000"
"Santo Antonio dos Milagres","PI","0.31624460407731800438"
"Vitoria das Missoes","RS","0.31550829914562083632"
"Mato Queimado","RS","0.31550282819034613325"
"Santana do Maranhao","MA","0.315347200859913304578400"
"Mata","RS","0.31530794604589763204876"
"Barreirinhas","MA","0.3148976344445774107440"
"Caicara","RS","0.3138366887166214789637"
"Vera Cruz","RS","0.313777527280056841367210"
"Afonso Cunha","MA","0.31312656402587890625610"
"Tramandai","RS","0.3127480198234831126782"
"Capao da Canoa","RS","0.3121937584147795916090"
"Curua","PA","0.311851728565846675579610"
"Montenegro","RS","0.3116796734337147731057"
"Arroio Grande","RS","0.3116606999267076896156"
"Doutor Mauricio Cardoso","RS","0.31124593987257831229"
"Farroupilha","RS","0.3111773722349739411089"
"Ararica","RS","0.31043016141932043927713"
"Sao Joao Batista","SC","0.3100303990967601100637"
"Ipumirim","SC","0.31000009232302004444305"
"Muana","PA","0.3088767985678341154341889"
"Encantado","RS","0.3087636218455881722086"
"Balneario Rincao","SC","0.30864959974272683903058"
"Independencia","RS","0.30824128670451445830512"
"Boqueirao do Piaui","PI","0.30817336171221040676622"
"Santiago","RS","0.30810538732873824319934"
"Santa Cecilia do Sul","RS","0.307907572273394911858"
"Selbach","RS","0.30779271504432134887"
"Nova Esperanca do Sul","RS","0.3074770499266421541990"
"Mafra","SC","0.307454503723723985994"
"Balneario Gaivota","SC","0.3068193521195821915214"
"Rio do Sul","SC","0.306487239319679966999"
"Maquine","RS","0.30619144254344489052"
"Braganca","PA","0.3057400779530205244106"
"Timbo","SC","0.3056088446929347423977"
"Barra Bonita","SC","0.30560659386160136639"
"Osorio","RS","0.30550561557146061381858"
"Ibiruba","RS","0.30545106092203475621220"
"Getulio Vargas","RS","0.3045259372175388537885"
"Serranopolis do Iguacu","PR","0.30450375266518226589487"
"Alpestre","RS","0.3042591136496948798732"
"Codajas","AM","0.30414131337619052419974"
"Sao Miguel do Oeste","SC","0.3039707250682123883937"
"Paraiso","SC","0.30372517292387680561"
"Juruti","PA","0.303644145611181283531"
"Ibicare","SC","0.30352090856747212638168"
"Ponte Alta do Bom Jesus","TO","0.30334044608162440195"
"Estacao","RS","0.30304418114169245185660"
"Paim Filho","RS","0.30282602236461874702032"
"Viseu","PA","0.3022984822742176689443"
"Dom Vicoso","MG","0.3017244448156258074212"
"Passo de Torres","SC","0.3016099987946440496310"
"Cerrito","RS","0.3015066257048319407508"
"Campestre da Serra","RS","0.30149114738276651948"
"Nicolau Vergueiro","RS","0.30145602664506256189"
"Planalto","PR","0.3008043400177054682061"
"Tiradentes do Sul","RS","0.3006818696465276581677"
"Ascurra","SC","0.3005650642292626476575"
"Sao Joao do Itaperiu","SC","0.3000738664897713261463"
"Quevedos","RS","0.29966671699775133018"
"Taquarucu do Sul","RS","0.2993348897083426147985"
"Jacinto Machado","SC","0.2993001928175805632167"
"Coronel Barros","RS","0.298807938637444680138"
"Porto de Moz","PA","0.29867016632561177297378"
"Triunfo","RS","0.29838348428395014529970"
"Itatiba do Sul","RS","0.2981901931580027487352"
"Fazenda Vilanova","RS","0.29818699406132110799975"
"Camaqua","RS","0.29777664209427115104679"
"Santa Cruz do Sul","RS","0.2976668421066182179462"
"Jaguarao","RS","0.29750570610514198710700"
"Ipiranga do Sul","RS","0.2972674418604651162797"
"Porto Lucena","RS","0.29666137109670903122"
"Lagoa Bonita do Sul","RS","0.296385574030871515519"
"Manacapuru","AM","0.2954623763373654899345"
"Luiz Alves","SC","0.29515689371643393569744"
"Guapore","RS","0.29502109399270843939006"
"Horizontina","RS","0.29496096553592392862470"
"Frederico Westphalen","RS","0.29485162806946972302639"
"Derrubadas","RS","0.2948178785917179450757"
"Mansidao","BA","0.292742331249172435000700"
"Sinimbu","RS","0.29201282203423322449"
"Vale do Sol","RS","0.29197581609727408637468"
"Campinas do Sul","RS","0.29161850638466374142594"
"Pau D'Arco do Piaui","PI","0.29081570836433202254"
"Arroio do Sal","RS","0.290594204356749430859100"
"Jacutinga","RS","0.29055260322785966633"
"Garopaba","SC","0.290472192566620201331"
"Santo Expedito do Sul","RS","0.290426204207074521158"
"Tio Hugo","RS","0.2892830879028947871620"
"Guaruja do Sul","SC","0.28924088910097888692617"
"Itaara","RS","0.2891904785954178646314"
"Tigrinhos","SC","0.28876298084838044623"
"Itapiranga","SC","0.28797359803615193249936"
"Rio do Campo","SC","0.287508229977373087317"
"Rio dos Cedros","SC","0.28724116775156932685013"
"Sao Joao da Mata","MG","0.2871586721429550570929"
"Parintins","AM","0.287110226854977968134"
"Vitor Meireles","SC","0.2870566531076502675278"
"Nova Palma","RS","0.28662758374120560467651"
"Tucunduva","RS","0.28578815673650419401889"
"Alecrim","RS","0.2857292454436354797400"
