"mun_name","uf","concentracao_maxima"
"Niquelandia","GO","0.60153300537695915799"
"Bom Jesus","PB","0.60148731408573928259"
"Sape","PB","0.60145012279265582973"
"Pendencias","RN","0.60140087962208828799"
"Mantena","MG","0.60139438477482570190"
"Oeiras","PI","0.60126831057886323734"
"Quiterianopolis","CE","0.60119724929500816306"
"Arara","PB","0.60113003603013429414"
"Ipaba","MG","0.60107376283846872082"
"Triunfo","PB","0.60088960776384957541"
"Araguaina","TO","0.60087214902423219946"
"Belmonte","BA","0.60086476815267630833"
"Paraopeba","MG","0.60086281992782179450"
"Espirito Santo","RN","0.60075329566854990584"
"Panelas","PE","0.60071332260449741203"
"Barra do Choca","BA","0.60067325323626809710"
"Nova Uniao","RO","0.60064516129032258065"
"Santa Maria","RN","0.60057767691355477615"
"Grajau","MA","0.60056584362139917695"
"Jaupaci","GO","0.60054719562243502052"
"Sao Cristovao","SE","0.60051039618457934151"
"Reginopolis","SP","0.60049595405899243017"
"Satuba","AL","0.60037894389982700387"
"Ilha de Itamaraca","PE","0.60032599837000814996"
"Echapora","SP","0.60032232070910556003"
"Zacarias","SP","0.60029717682020802377"
"Montes Claros","MG","0.60029451525685592893"
"Porto do Mangue","RN","0.60022953328232593726"
"Vila Bela da Santissima Trindade","MT","0.59997615357100274234"
"Palmeira dos indios","AL","0.59991058205493615000"
"Santo Antonio do Descoberto","GO","0.59987244721116918768"
"Fortaleza","CE","0.59986667808563236091"
"Jacobina do Piaui","PI","0.59985747372171744165"
"Petrolina","PE","0.59984074086522178644"
"Itapebi","BA","0.59962938739917157183"
"Arapiraca","AL","0.59958840372226198998"
"Arneiroz","CE","0.59954233409610983982"
"Boa Esperanca","ES","0.59942680776014109347"
"Serra do Ramalho","BA","0.59940973642685991467"
"Ituacu","BA","0.59936362621413419672"
"Queimadas","PB","0.59935372864996432918"
"Marilia","SP","0.59925850176958005614"
"Itamogi","MG","0.59925719591457753018"
"Aracatu","BA","0.59923938002296211251"
"Berizal","MG","0.59914306117591049750"
"Colinas do Tocantins","TO","0.59912949493179096194"
"Guaranesia","MG","0.59895561357702349869"
"Buritama","SP","0.59883788495061011040"
"Ipiau","BA","0.59883063921780572889"
"Minacu","GO","0.59878116343490304709"
"Matias Cardoso","MG","0.59865092748735244519"
"Gurinhem","PB","0.59864884498038645939"
"Gouvelandia","GO","0.59863325740318906606"
"Morada Nova","CE","0.59861985905636118028"
"Populina","SP","0.59849769808577659317"
"Sooretama","ES","0.59848313334842653385"
"Fernao","SP","0.59842995169082125604"
"Mandaguari","PR","0.59840396557359189454"
"Independencia","CE","0.59840159840159840160"
"Guape","MG","0.59838803369154806854"
"Cambe","PR","0.59834154167599432878"
"Floresta Azul","BA","0.59824577267384031106"
"Rio Largo","AL","0.59821989417313445548"
"Contendas do Sincora","BA","0.59819986152780983153"
"Terezopolis de Goias","GO","0.59818731117824773414"
"Nova Vicosa","BA","0.59809157407173049179"
"Ibicui","BA","0.59796182000861202813"
"Campinorte","GO","0.59792166266986410871"
"Santa Rita","PB","0.59778533786938829965"
"Matozinhos","MG","0.59771917698973895476"
"Sao Pedro do Ivai","PR","0.59769850402761795167"
"Israelandia","GO","0.59765625000000000000"
"Licinio de Almeida","BA","0.59760013520365049856"
"aguia Branca","ES","0.59756976624446503965"
"Serra de Sao Bento","RN","0.59740487462738909346"
"Poco Dantas","PB","0.59738903394255874674"
"Ipojuca","PE","0.59729915497513443577"
"Formiga","MG","0.59713105145938342516"
"Caroebe","RR","0.59712837837837837838"
"Manoel Ribas","PR","0.59712078651685393258"
"Crato","CE","0.59710797405570392980"
"Ipaumirim","CE","0.59703715964578333195"
"Aracagi","PB","0.59702030517842124234"
"Paulista","PB","0.59700861923271928342"
"Ipeuna","SP","0.59698433611477089738"
"Lucianopolis","SP","0.59696458684654300169"
"Lapao","BA","0.59694591234069008393"
"Capela","AL","0.59692655667908461948"
"Primeiro de Maio","PR","0.59690537591747669113"
"Capim","PB","0.59684361549497847920"
"Tres Marias","MG","0.59674684201418930611"
"Adolfo","SP","0.59664444955182716617"
"Cocal dos Alves","PI","0.59661760100219229565"
"Bom Jesus do Araguaia","MT","0.59656593406593406593"
"Cachoeira da Prata","MG","0.59653398321148118061"
"Sao Tome","PR","0.59652140672782874618"
"Indiara","GO","0.59650665259949592638"
"Lagoa de Dentro","PB","0.59649571556465021102"
"Santo Antonio do Retiro","MG","0.59647005581535676573"
"Novo Gama","GO","0.59646063735501522099"
"Juarez Tavora","PB","0.59645972293483837866"
"Itabaiana","SE","0.59641337973704563032"
"Bandeirantes","PR","0.59626514885044607169"
"Ponte Alta do Norte","SC","0.59626168224299065421"
"Coxim","MS","0.59624895026593263040"
"Satiro Dias","BA","0.59607696151924037981"
"Itaberai","GO","0.59603433629901193723"
"Feijo","AC","0.59597470784169818777"
"Nova Crixas","GO","0.59594225516972298088"
"Pedro Regis","PB","0.59590704127644814429"
"Alcantil","PB","0.59555396199354607386"
"Corrego Novo","MG","0.59547826086956521739"
"Boa Esperanca","PR","0.59543659499780605529"
"Juazeiro do Norte","CE","0.59543548161610513071"
"Sao Jose do Peixe","PI","0.59538974825599029421"
"Santa Maria da Vitoria","BA","0.59537871723137498705"
"Taperoa","PB","0.59525163491612169463"
"Tocantinopolis","TO","0.59522440857837718329"
"Campinas","SP","0.59521600074448200996"
"Campo Alegre de Goias","GO","0.59512260846133117758"
"Lamarao","BA","0.59500831946755407654"
"Caturite","PB","0.59497525694708793300"
"Tapira","MG","0.59494900437105390966"
"Serrinha","RN","0.59493474207582349285"
"Montanhas","RN","0.59489688919958056624"
"Carnaubais","RN","0.59481161210623841878"
"Boa Ventura","PB","0.59477626272325715383"
"Jupi","PE","0.59475503946767564747"
"Goiabeira","MG","0.59469964664310954064"
"Tapiratiba","SP","0.59461746784021665538"
"Itaguara","MG","0.59453993933265925177"
"Munhoz de Melo","PR","0.59427992913186535054"
"Candiba","BA","0.59426859250153657037"
"Bacabal","MA","0.59424747615971304876"
"Santa Fe","PR","0.59421690982597996133"
"Belo Jardim","PE","0.59407347780698554844"
"Pocoes","BA","0.59399913030874039716"
"Santo Antonio de Leverger","MT","0.59399186671913944641"
"Dirceu Arcoverde","PI","0.59398922597108023816"
"Brasilandia de Minas","MG","0.59394141145139813582"
"Terra Roxa","PR","0.59385175782327943043"
"Umbuzeiro","PB","0.59381850065760631302"
"Montalvania","MG","0.59374110953058321479"
"Catende","PE","0.59366836671227764647"
"Castelandia","GO","0.59363484087102177554"
"Itirucu","BA","0.59359941812892081098"
"Gongogi","BA","0.59333933393339333933"
"aguas Lindas de Goias","GO","0.59323948904042216639"
"Barauna","RN","0.59313342994092074462"
"Pacuja","CE","0.59303643724696356275"
"Itanhomi","MG","0.59300862688713156003"
"Ipiranga do Piaui","PI","0.59299363057324840764"
"Bananeiras","PB","0.59298002939396559177"
"Barra dos Coqueiros","SE","0.59275854592758545928"
"Tupa","SP","0.59271367788762357652"
"Teresopolis","RJ","0.59270967702863925680"
"Monte Negro","RO","0.59265673709733287149"
"Quixabeira","BA","0.59253778670330831836"
"Presidente Prudente","SP","0.59253416523388340394"
"Santa Tereza do Oeste","PR","0.59253074237133748292"
"Mascote","BA","0.59251329001772002363"
"Itanagra","BA","0.59249239093676022996"
"Central do Maranhao","MA","0.59247251198195658303"
"Itaguacu da Bahia","BA","0.59239704329461457233"
"Divino das Laranjeiras","MG","0.59238870272857826711"
"Bom Jesus dos Perdoes","SP","0.59238389530128146869"
"Inaciolandia","GO","0.59237487403426268055"
"Planalto","BA","0.59235450415702408503"
"Cambira","PR","0.59228329809725158562"
"Jaciara","MT","0.59225034127900871574"
"Queluzito","MG","0.59209039548022598870"
"Jaru","RO","0.59198276373267972564"
"Lagoa do Sitio","PI","0.59181415929203539823"
"Guapo","GO","0.59176259913021233052"
"Santana","BA","0.59171884467784286003"
"Bom Jesus","SC","0.59164566078501980555"
"Marechal Deodoro","AL","0.59155209541162829220"
"Itaperucu","PR","0.59140852740493961623"
"Taperoa","BA","0.59111061848814010197"
"Engenheiro Caldas","MG","0.59110262810160035237"
"Agudos","SP","0.59108280254777070064"
"Goianinha","RN","0.59100258030739314162"
"Marinopolis","SP","0.59086021505376344086"
"Itapeva","MG","0.59084462653640088245"
"Vargem Alegre","MG","0.59083044982698961938"
"Ariranha do Ivai","PR","0.59081150708458565908"
"Aperibe","RJ","0.59071959398223672286"
"Sertania","PE","0.59068605040992350126"
"Lebon Regis","SC","0.59065550906555090656"
"Elias Fausto","SP","0.59065483925645516696"
"Soledade","PB","0.59063573883161512027"
"Rio Crespo","RO","0.59060789397868049553"
"Vicosa","RN","0.59055982436882546652"
"Itabuna","BA","0.59054780727124708100"
"Senhora do Porto","MG","0.59047929572872513857"
"Itarana","ES","0.59045012739454562612"
"Fazenda Rio Grande","PR","0.59040255788490861338"
"Terezinha","PE","0.59035774604636880086"
"Castro Alves","BA","0.59023955972806733571"
"Santa Clara d'Oeste","SP","0.59006928406466512702"
"Santa Rosa de Viterbo","SP","0.59006449959420785101"
"Camalau","PB","0.58997534921939194741"
"Ocaucu","SP","0.58993304086815977834"
"Sao Jose do Povo","MT","0.58991304347826086957"
"Campina da Lagoa","PR","0.58990014628251605928"
"Sao Goncalo do Abaete","MG","0.58983050847457627119"
"Rosario do Catete","SE","0.58977945131791285637"
"Pereiro","CE","0.58976037711143119026"
"Mesquita","MG","0.58968253968253968254"
"Feira Nova","PE","0.58967657628226069912"
"Ponte Branca","MT","0.58964143426294820717"
"Rio Formoso","PE","0.58958468689089909541"
"Sao Bernardo do Campo","SP","0.58957308792457158927"
"Pedro Teixeira","MG","0.58950276243093922652"
"Cedro","CE","0.58946473326172574293"
"Sao Roque do Canaa","ES","0.58928899503950027558"
"Caem","BA","0.58927195685670261941"
"Tucano","BA","0.58917432698621142482"
"Jaragua","GO","0.58916922804767485572"
"Acaiaca","MG","0.58915323612177027373"
"Muniz Ferreira","BA","0.58915159944367176634"
"Sete Lagoas","MG","0.58905790313856383330"
"Perola","PR","0.58898804512544199360"
"Capim Grosso","BA","0.58898751316383330826"
"Paulo Jacinto","AL","0.58895985401459854015"
"Rafael Godeiro","RN","0.58895705521472392638"
"agua Clara","MS","0.58891344603070306433"
"Iracema","RR","0.58884565499351491569"
"Altonia","PR","0.58862447977803862982"
"Pedra Branca do Amapari","AP","0.58861991126332996030"
"Tangara","RN","0.58858519689782395904"
"Marechal Thaumaturgo","AC","0.58848651494763938454"
"Canapolis","BA","0.58845965770171149144"
"Guiricema","MG","0.58845461558241193109"
"Guararema","SP","0.58835958509412216673"
"Coite do Noia","AL","0.58834412580943570768"
"Aracatuba","SP","0.58833523215606324079"
"Camutanga","PE","0.58825806451612903226"
"Britania","GO","0.58823529411764705882"
"Pugmil","TO","0.58823529411764705882"
"Santa Rita de Minas","MG","0.58821792411043850583"
"Pontal do Araguaia","MT","0.58814195037507212926"
"Sao Paulo do Potengi","RN","0.58810913856785416418"
"Ilicinea","MG","0.58802291813829369751"
"Andrelandia","MG","0.58799362790307705207"
"Jequia da Praia","AL","0.58785638859556494192"
"Mutunopolis","GO","0.58782267115600448934"
"Botelhos","MG","0.58780685190180739142"
"Paranatinga","MT","0.58778337054838587594"
"Lajes","RN","0.58777620109466855869"
"Alexandria","RN","0.58775659824046920821"
"America Dourada","BA","0.58769901565699940543"
"Fernandes Tourinho","MG","0.58766583004661168878"
"Luziania","GO","0.58765642259084105982"
"Parecis","RO","0.58763636363636363636"
"Serra Talhada","PE","0.58757644099405820358"
"Promissao","SP","0.58754376476616094048"
"Aurelino Leal","BA","0.58753019053582610251"
"Santo Estevao","BA","0.58721019205754074528"
"Petropolis","RJ","0.58701023016985739437"
"Picui","PB","0.58697430862379315988"
"Correntes","PE","0.58694763878349191524"
"Nova Uniao","MG","0.58690133694364528685"
"Guapiacu","SP","0.58689143752015107549"
"Frei Martinho","PB","0.58678847505270555165"
"Cuite","PB","0.58664232466149399057"
"Pedro Leopoldo","MG","0.58652924256951102589"
"Cristalina","GO","0.58650560662207035950"
"Sao Sebastiao da Bela Vista","MG","0.58650383591670580867"
"Resende Costa","MG","0.58646482635796972395"
"Parauna","GO","0.58645276292335115865"
"Presidente Medici","RO","0.58643348683189320640"
"Simonesia","MG","0.58637974683544303797"
"Mucambo","CE","0.58634567539879994146"
"Belem do Piaui","PI","0.58632778264680105171"
"Garca","SP","0.58632153882688197578"
"Tamboara","PR","0.58627049180327868852"
"Castelo","ES","0.58619008935824532900"
"Cravolandia","BA","0.58618346545866364666"
"Lagoa de Pedras","RN","0.58612701008449168711"
"Januario Cicco","RN","0.58601259529333775273"
"Serrolandia","BA","0.58597675290588676415"
"Umari","CE","0.58594091107553485664"
"Campos Gerais","MG","0.58586477686266998659"
"Itirapina","SP","0.58583106267029972752"
"Bela Vista do Paraiso","PR","0.58572102743881884986"
"Aruana","GO","0.58554216867469879518"
"Joao Pinheiro","MG","0.58547894275763338390"
"Parelhas","RN","0.58546909158565514675"
"Pontes Gestal","SP","0.58525345622119815668"
"Primavera","PE","0.58520017343546755311"
"Saloa","PE","0.58514021393466319746"
"Bernardino Batista","PB","0.58504566210045662100"
"Mozarlandia","GO","0.58501694915254237288"
"Lajedo do Tabocal","BA","0.58500133440085401655"
"Janauba","MG","0.58498705780845556514"
"Rio Verde de Mato Grosso","MS","0.58482187909980825512"
"Ouroeste","SP","0.58480668350495434234"
"Serrano do Maranhao","MA","0.58478729660850813566"
"Bugre","MG","0.58475624845335313041"
"Massape do Piaui","PI","0.58470678420850900728"
"Mae d'agua","PB","0.58470555400502372314"
"Caatiba","BA","0.58468976631748589847"
"Monte Azul","MG","0.58456316410861865407"
"Nova Granada","SP","0.58453061434677377826"
"Santo Antonio da Barra","GO","0.58448558706351066323"
"Jurema","PE","0.58440797186400937866"
"Nova Esperanca","PR","0.58438969343614820387"
"Ibiuna","SP","0.58433966007539183916"
"Sao Jose do Campestre","RN","0.58429997302400863232"
"Roncador","PR","0.58421473646786952271"
"Santana do Paraiso","MG","0.58412946428571428571"
"Teixeiropolis","RO","0.58411654135338345865"
"Jundia","RN","0.58411339930462690559"
"Dom Bosco","MG","0.58398701649986475521"
"Castanheiras","RO","0.58397772966285184040"
"CearaMirim","RN","0.58392213865891423877"
"Ferreiros","PE","0.58392120324770397977"
"Monte Alegre","RN","0.58390864486995788285"
"Pradopolis","SP","0.58385056798219932076"
"Francisco Santos","PI","0.58382906397960422484"
"Dois Irmaos das Missoes","RS","0.58373205741626794258"
"Jacobina","BA","0.58372684344351616418"
"Serra da Raiz","PB","0.58371040723981900452"
"Nova Floresta","PB","0.58371040723981900452"
"Campanha","MG","0.58368371509256353938"
"Vermelho Novo","MG","0.58358848744641763625"
"Telha","SE","0.58338423946243127673"
"Alto Alegre","RR","0.58338073568448995070"
"Areia Branca","RN","0.58336446270701033495"
"Cafelandia","PR","0.58335526662104542823"
"Cortes","PE","0.58334967640713865464"
"Caete","MG","0.58322158035898493914"
"Sao Joao do Tigre","PB","0.58315740089139103917"
"Alvorada do Sul","PR","0.58309122603137710633"
"Maruim","SE","0.58305235702016667727"
"Palestina","SP","0.58295573370512373649"
"Euclides da Cunha Paulista","SP","0.58291267036850075719"
"Alagoa Grande","PB","0.58284091781137288006"
"Isaias Coelho","PI","0.58284023668639053254"
"Jatauba","PE","0.58278103894464432241"
"Ituverava","SP","0.58268345266295813260"
"Novo Horizonte do Oeste","RO","0.58262684231120386070"
"Dona Ines","PB","0.58236994219653179191"
"Ibipitanga","BA","0.58234148452715862367"
"Tanhacu","BA","0.58226221079691516710"
"Aparecida de Goiania","GO","0.58215674237773685287"
"Juripiranga","PB","0.58210147822612864563"
"Barreiras","BA","0.58209898957016039165"
"Saudade do Iguacu","PR","0.58202357563850687623"
"Ibipeba","BA","0.58200325242426067578"
"Macaubas","BA","0.58200148116295181442"
"Puxinana","PB","0.58191496813055964138"
"Conselheiro Mairinck","PR","0.58191274198208610228"
"Icapui","CE","0.58185974898520972332"
"Brejinho de Nazare","TO","0.58179894179894179894"
"Mutum","MG","0.58179844400217115976"
"Varzea do Poco","BA","0.58178002715714109369"
"Cuparaque","MG","0.58172231985940246046"
"Lins","SP","0.58166062664651840757"
"Jacarezinho","PR","0.58164705882352941176"
"Confins","MG","0.58149659863945578231"
"Figueira","PR","0.58149342594889605557"
"Montes Altos","MA","0.58137491763672303975"
"Goianapolis","GO","0.58129877568554449774"
"Salgueiro","PE","0.58114217918296671583"
"Riachao do Poco","PB","0.58104685521317011397"
"Monte Carlo","SC","0.58089283755621366678"
"Santa Fe de Goias","GO","0.58089274893960815997"
"Palmas","PR","0.58074077144692934276"
"Glicerio","SP","0.58071532141130981150"
"Mar Vermelho","AL","0.58066561014263074485"
"Araruna","PB","0.58060387457094653558"
"Campestre de Goias","GO","0.58055925432756324900"
"Iguatu","CE","0.58054943710230053842"
"Pimenta","MG","0.58052084549807310522"
"Figueiropolis D'Oeste","MT","0.58048321305302792595"
"Anadia","AL","0.58048116855219819562"
"Ubirata","PR","0.58042749201987959109"
"Canhotinho","PE","0.58037732746927535040"
"Assis Chateaubriand","PR","0.58036296457291893067"
"Lucelia","SP","0.58032999351976471761"
"Sao Luiz do Norte","GO","0.58031837916063675832"
"Quixaba","PE","0.58025633201098565761"
"agua Fria","BA","0.58018900462164585776"
"Cocos","BA","0.57996971437522844760"
"Diamante do Sul","PR","0.57994323557237464522"
"Mirai","MG","0.57991637937357881611"
"Ouro Preto do Oeste","RO","0.57989955484533729026"
"Jandaia","GO","0.57987882653061224490"
"Vila Boa","GO","0.57983392645314353499"
"Santa Fe do Araguaia","TO","0.57982261640798226164"
"Fortuna de Minas","MG","0.57969608794051083091"
"Groairas","CE","0.57965169569202566453"
"Central de Minas","MG","0.57964673472694863069"
"Campo Limpo Paulista","SP","0.57964499175597691674"
"Acreuna","GO","0.57956231454005934718"
"Cabo de Santo Agostinho","PE","0.57947797876523790798"
"Palmeiras","BA","0.57945642712061127769"
"Sobralia","MG","0.57932645512945298813"
"Porangatu","GO","0.57932621792991402848"
"Itamarati","AM","0.57931791167596232971"
